what,kind,bundleId,bundleVersion,description,time
opened,editor,it.eng.spagobi.meta.editor,4.1.0,"it.eng.spagobi.meta.editor.business.BusinessModelEditor",1509363973226
opened,editor,it.eng.spagobi.meta.editor,4.1.0,"it.eng.spagobi.meta.editor.physical.PhysicalModelEditor",1509363973226
closed,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1509363973273
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1509363973326
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.ui.views.PropertySheet while still in the middle of activating part it.eng.spagobi.meta.editor.physical.PhysicalModelEditor",1509363973389
closed,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1509363973457
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1509363973527
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1509363973558
started,bundle,it.eng.spagobi.meta.generator,4.1.0,"it.eng.spagobi.meta.generator",1509363988511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509364014252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509364019838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509364025397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509364034969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509364044743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509364094495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509364097726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509364252368
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509364253353
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509364254438
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509364255685
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1509364256515
stopped,bundle,cbg.article.treeviewer,1.0.0,"cbg.article.treeviewer",1509364256722
stopped,bundle,it.eng.spagobi.studio.core,4.1.0,"it.eng.spagobi.studio.core",1509364256722
stopped,bundle,it.eng.spagobi.studio.console,4.1.0,"it.eng.spagobi.studio.console",1509364256722
stopped,bundle,org.eclipse.birt.report.debug.ui,4.2.1.v20120820,"org.eclipse.birt.report.debug.ui",1509364256722
stopped,bundle,org.eclipse.birt.report.designer.ui.preview.web,4.2.1.v20120820,"org.eclipse.birt.report.designer.ui.preview.web",1509364256722
stopped,bundle,org.eclipse.birt.report.viewer,4.2.1.v201209071804,"org.eclipse.birt.report.viewer",1509364256722
stopped,bundle,com.teradata.datatools.dependencies.ui,13.0.0.201105251120,"com.teradata.datatools.dependencies.ui",1509364256722
stopped,bundle,com.teradata.datatools.dtp.compareview,13.11.0.201105251120,"com.teradata.datatools.dtp.compareview",1509364256722
stopped,bundle,com.teradata.datatools.dtp.find,13.10.0.201105251120,"com.teradata.datatools.dtp.find",1509364256722
stopped,bundle,com.teradata.datatools.dtp.copycompare,13.11.0.201105251120,"com.teradata.datatools.dtp.copycompare",1509364256722
stopped,bundle,com.teradata.datatools.dependencies,13.0.0.201105251120,"com.teradata.datatools.dependencies",1509364256722
stopped,bundle,com.teradata.datatools.jxsp,13.11.0.201105251120,"com.teradata.datatools.jxsp",1509364256722
stopped,bundle,com.teradata.datatools.dtp.sqltools.plan.preferences,13.0.0.201105251120,"com.teradata.datatools.dtp.sqltools.plan.preferences",1509364256722
stopped,bundle,com.teradata.datatools.sqldev.dialogs,13.11.0.201105251120,"com.teradata.datatools.sqldev.dialogs",1509364256722
stopped,bundle,com.teradata.datatools.xsltmanager.wizards,13.2.0.201105251120,"com.teradata.datatools.xsltmanager.wizards",1509364256722
